# 
# 04/20/2021 23:21:34
# The parameters defined in the project are:
# ,P26 - K,P76 - Mesh Relevance,P125 - celda1.x,P126 - celda1.y,P127 - volumen.x,P128 - volumen.y,P129 - H,P130 - L,P131 - Diametro,P132 - celda1.offsety,P133 - celda1.ny,P134 - celda1.offsetx,P135 - celda1.nx,P136 - celda2.x,P137 - celda2.y,P138 - celda2.offsety,P139 - celda2.ny,P140 - celda2.offsetx,P141 - celda2.nx,P142 - e,P193 - Volumenpila,P194 - Current,P195 - Rint,P199 - Flujo,P200 - ex [m],P201 - diametro [m],P202 - ey [m],P203 - k,P278 - pgen [W m^-3],P279 - massflow [kg s^-1],P280 - t_viento [C],P204 - D01 [kg m^-3],P205 - D02 [kg m^-3],P206 - D03 [kg m^-3],P207 - D04 [kg m^-3],P208 - D05 [kg m^-3],P209 - D06 [kg m^-3],P210 - D07 [kg m^-3],P211 - D08 [kg m^-3],P212 - D09 [kg m^-3],P213 - D10 [kg m^-3],P214 - D11 [kg m^-3],P215 - D12 [kg m^-3],P216 - D13 [kg m^-3],P217 - D14 [kg m^-3],P218 - D15 [kg m^-3],P219 - P01 [Pa],P220 - P02 [Pa],P221 - P03 [Pa],P222 - P04 [Pa],P223 - P05 [Pa],P224 - P06 [Pa],P225 - P07 [Pa],P226 - P08 [Pa],P227 - P09 [Pa],P228 - P11 [Pa],P229 - P10 [Pa],P230 - P12 [Pa],P231 - P13 [Pa],P232 - P14 [Pa],P233 - P15 [Pa],P234 - TC01 [K],P235 - TC02 [K],P236 - TC03 [K],P237 - TC04 [K],P238 - TC05 [K],P239 - TC06 [K],P240 - TC07 [K],P241 - TC09 [K],P242 - TC08 [K],P243 - TC10 [K],P244 - TC11 [K],P245 - TC12 [K],P246 - TC13 [K],P247 - TC14 [K],P248 - TF01 [K],P249 - TF02 [K],P250 - TF03 [K],P251 - TF04 [K],P252 - TF05 [K],P253 - TF06 [K],P254 - TF07 [K],P255 - TF08 [K],P256 - TF09 [K],P257 - TF10 [K],P258 - TF11 [K],P259 - TF12 [K],P260 - TF13 [K],P261 - TF14 [K],P262 - TF15 [K],P263 - V02 [m s^-1],P264 - V01 [m s^-1],P265 - V03 [m s^-1],P266 - V04 [m s^-1],P267 - V05 [m s^-1],P268 - V06 [m s^-1],P269 - V07 [m s^-1],P270 - V08 [m s^-1],P271 - V09 [m s^-1],P272 - V10 [m s^-1],P273 - V11 [m s^-1],P274 - V13 [m s^-1],P275 - V12 [m s^-1],P276 - V14 [m s^-1],P277 - V15 [m s^-1]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P26,P76,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P193,P194,P195,P199,P200,P201,P202,P203,P278,P279,P280,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255,P256,P257,P258,P259,P260,P261,P262,P263,P264,P265,P266,P267,P268,P269,P270,P271,P272,P273,P274,P275,P276,P277
DP 1090,0.6,-50,30,25.25,4.75,148.9,148.9,840.35773083562844,20.5,32.800000000000004,3,56.811266488259179,14,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,13,15,2.1454132580905545E-05,11.25,0.032,163.449,0.03,0.0205,0.015,0.6,188774.81924412792,1.4288444003964322,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,831.357,734.811,656.996,582.935,513.73,454,398.033,343.892,290.518,191.349,241.54,143.425,99.2658,52.1164,-4.22143,293.806,295.286,295.829,296.725,297.78,298.793,299.917,301.807,300.713,302.671,303.551,304.818,305.476,306.241,287.385,287.907,288.467,289.12,289.757,290.493,291.276,292.104,292.907,293.757,294.559,295.381,296.211,297.022,297.499,14.3108,16.8195,12.9868,11.7812,11.1744,10.3697,9.8878,9.38852,9.48354,9.21061,9.22464,8.85759,9.02561,8.72819,9.61382
DP 1091,0.6,-50,30,25.25,4.75,148.9,148.9,840.35773083562844,20.5,32.800000000000004,3,56.811266488259179,14,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,13,15,2.1454132580905545E-05,11.25,0.032,167.51,0.03,0.0205,0.015,0.6,188774.81924412792,1.46434499758583,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,870.027,769.095,687.641,610.268,537.834,475.311,416.763,360.057,304.135,200.13,252.813,149.898,103.746,54.3746,-4.87954,293.707,295.159,295.681,296.557,297.589,298.579,299.676,301.521,300.451,302.356,303.214,304.459,305.096,305.836,287.374,287.882,288.427,289.064,289.685,290.403,291.166,291.974,292.757,293.584,294.366,295.169,295.979,296.771,297.236,14.6618,17.2327,13.3147,12.0759,11.4552,10.6292,10.1363,9.61797,9.72056,9.44437,9.46044,9.07647,9.25174,8.94236,9.86044
DP 1092,0.6,-50,30,25.25,4.75,148.9,148.9,840.35773083562844,20.5,32.800000000000004,3,56.811266488259179,14,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,13,15,2.1454132580905545E-05,11.25,0.032,171.571,0.03,0.0205,0.015,0.6,188774.81924412792,1.4998455947752281,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,909.296,803.881,718.534,637.924,562.151,496.683,435.45,375.908,317.786,209.088,264.171,156.531,108.301,56.7607,-5.27798,293.611,295.034,295.539,296.394,297.404,298.373,299.452,301.246,300.201,302.059,302.898,304.12,304.738,305.458,287.363,287.859,288.389,289.01,289.616,290.316,291.061,291.852,292.614,293.422,294.185,294.97,295.761,296.534,296.988,15.0134,17.6445,13.6514,12.3711,11.7352,10.89,10.3845,9.84314,9.95367,9.67145,9.6878,9.29107,9.47399,9.15068,10.0952
DP 1093,0.6,-50,30,25.25,4.75,148.9,148.9,840.35773083562844,20.5,32.800000000000004,3,56.811266488259179,14,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,13,15,2.1454132580905545E-05,11.25,0.032,175.633,0.03,0.0205,0.015,0.6,188774.81924412792,1.53535493380092,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,949.289,839.322,750.341,666.195,587.12,518.746,454.829,392.016,331.777,218.301,275.735,163.559,113.067,59.1738,-5.70912,293.52,294.918,295.404,296.24,297.23,298.176,299.234,300.976,299.967,301.773,302.594,303.796,304.394,305.095,287.353,287.837,288.353,288.96,289.55,290.234,290.961,291.732,292.474,293.264,294.01,294.778,295.55,296.306,296.749,15.3672,18.0583,13.9693,12.6637,12.0117,11.1468,10.63,10.1059,10.1991,9.90983,9.91021,9.50414,9.6867,9.36739,10.3319
DP 1094,0.6,-50,30,25.25,4.75,148.9,148.9,840.35773083562844,20.5,32.800000000000004,3,56.811266488259179,14,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,13,15,2.1454132580905545E-05,11.25,0.032,179.694,0.03,0.0205,0.015,0.6,188774.81924412792,1.5708555309903178,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,989.551,875.437,782.575,694.893,612.514,541.211,474.501,408.967,346.044,227.569,287.519,170.512,117.719,61.5218,-6.1595,293.431,294.806,295.273,296.086,297.061,297.99,299.021,300.725,299.738,301.505,302.309,303.483,304.067,304.75,287.343,287.815,288.319,288.911,289.487,290.156,290.867,291.618,292.344,293.115,293.844,294.596,295.348,296.087,296.521,15.7145,18.4857,14.2935,12.955,12.294,11.4065,10.8735,10.3469,10.4357,10.1402,10.1399,9.72487,9.90926,9.58217,10.5638
DP 1095,0.6,-50,30,25.25,4.75,148.9,148.9,840.35773083562844,20.5,32.800000000000004,3,56.811266488259179,14,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,13,15,2.1454132580905545E-05,11.25,0.032,183.755,0.03,0.0205,0.015,0.6,188774.81924412792,1.6063561281797158,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1031.22,912.412,815.648,724.421,638.503,564.256,494.734,426.435,360.637,237.061,299.534,177.518,122.562,63.8957,-6.70504,293.347,294.694,295.144,295.947,296.903,297.808,298.817,300.487,299.511,301.251,302.029,303.183,303.757,304.421,287.29,287.793,288.285,288.864,289.427,290.082,290.776,291.511,292.221,292.972,293.685,294.421,295.157,295.879,296.303,16.0734,18.905,14.6231,13.2469,12.5635,11.66,11.1159,10.5708,10.6699,10.3682,10.3692,9.94252,10.1339,9.79884,10.8028
DP 1096,0.6,-50,30,25.25,4.75,148.9,148.9,840.35773083562844,20.5,32.800000000000004,3,56.811266488259179,14,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,13,15,2.1454132580905545E-05,11.25,0.032,187.816,0.03,0.0205,0.015,0.6,188774.81924412792,1.6418567253691139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1071.59,946.078,847.242,752.998,663.861,586.865,514.445,444.039,375.124,246.548,311.591,184.528,127.458,66.4033,-7.36678,293.245,294.597,295.03,295.822,296.763,297.651,298.628,300.274,299.315,301.015,301.781,302.901,303.469,304.112,287.323,287.77,288.254,288.821,289.373,290.015,290.694,291.412,292.109,292.843,293.54,294.261,294.98,295.687,296.101,16.4807,19.3472,14.9176,13.5021,12.8107,11.8945,11.3538,10.7836,10.891,10.5834,10.5939,10.159,10.358,10.0097,11.0461
DP 1097,0.6,-50,30,25.25,4.75,148.9,148.9,840.35773083562844,20.5,32.800000000000004,3,56.811266488259179,14,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,13,15,2.1454132580905545E-05,11.25,0.032,191.878,0.03,0.0205,0.015,0.6,188774.81924412792,1.6773660643948056,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1114.12,983.799,881.035,783.014,690.399,610.288,534.889,461.001,389.871,256.18,323.849,191.803,132.189,68.8425,-8.10451,293.168,294.492,294.913,295.693,296.614,297.487,298.45,300.059,299.118,300.784,301.531,302.636,303.185,303.816,287.314,287.751,288.224,288.78,289.319,289.948,290.612,291.315,291.996,292.717,293.399,294.105,294.808,295.5,295.905,16.8233,19.7666,15.2327,13.7896,13.0812,12.1517,11.5946,11.0346,11.1225,10.8042,10.8132,10.374,10.5677,10.2139,11.2867
DP 1098,0.6,-50,30,25.25,4.75,148.9,148.9,840.35773083562844,20.5,32.800000000000004,3,56.811266488259179,14,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,13,15,2.1454132580905545E-05,11.25,0.032,195.939,0.03,0.0205,0.015,0.6,188774.81924412792,1.7128666615842036,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1157.07,1022.08,915.436,813.478,717.384,634.072,555.743,479.181,405.205,266.106,336.53,199.249,137.261,71.404,-8.78594,293.092,294.397,294.801,295.567,296.47,297.329,298.271,299.85,298.925,300.559,301.291,302.374,302.913,303.527,287.305,287.733,288.196,288.739,289.268,289.883,290.532,291.22,291.888,292.593,293.262,293.953,294.641,295.319,295.716,17.1794,20.1908,15.5478,14.0778,13.3538,12.413,11.838,11.2581,11.3512,11.0297,11.0388,10.5906,10.7864,10.4272,11.5278
DP 1099,0.6,-50,30,25.25,4.75,148.9,148.9,840.35773083562844,20.5,32.800000000000004,3,56.811266488259179,14,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,13,15,2.1454132580905545E-05,11.25,0.032,200,0.03,0.0205,0.015,0.6,188774.81924412792,1.7483672587736014,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1200.38,1060.54,949.616,843.8,744.039,657.476,576.331,496.871,419.742,275.298,348.504,205.791,141.64,73.3136,-9.16722,293.021,294.297,294.686,295.443,296.331,297.176,298.094,299.645,298.741,300.34,301.066,302.118,302.651,303.262,287.296,287.717,288.169,288.7,289.218,289.82,290.458,291.128,291.784,292.474,293.129,293.806,294.478,295.142,295.535,17.5246,20.6097,15.8636,14.3729,13.6301,12.6733,12.076599999999999,11.4905,11.5854,11.2541,11.2658,10.8077,11.0165,10.6408,11.7163
DP 1100,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,1,0.03,0.0205,0.015,1.2,188774.81924412792,0.00874183629386801,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,0.0483122,0.0446781,0.041192,0.0377612,0.0342744,0.0308913,0.0275256,0.02409,0.0207176,0.0139339,0.0173385,0.0105036,0.0071288,0.00370699,2.58448E-05,447.327,518.502,587.075,653.291,718.861,784.847,850.911,981.595,915.885,1043.6,1108.43,1169.06,1229.9,1289.33,325.17,385.733,450.734,515.497,582.786,648.713,714.135,778.602,841.544,904.345,966.324,1028.71,1088.05,1147.99,1178.24,0.0616206,0.0660658,0.0596788,0.0591485,0.0591078,0.0586576,0.0585559,0.0587348,0.0584002,0.0583197,0.058376,0.0584659,0.0585589,0.0587089,0.0615462
DP 1101,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,5.061,0.03,0.0205,0.015,1.2,188774.81924412792,0.044242433483265987,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,0.673819,0.619166,0.566777,0.518822,0.467503,0.419858,0.374795,0.328624,0.283613,0.191323,0.237885,0.146934,0.102883,0.057809,0.00655792,355.81,372.023,385.737,400.433,415.377,428.033,442.932,473.048,457.118,486.635,501.576,516.27,530.636,544.812,295.921,308.6,321.45,335.116,348.535,362.628,376.768,390.956,405.483,419.852,434.032,448.73,463.281,477.418,484.49,0.312589,0.327332,0.300186,0.288116,0.287425,0.283446,0.279818,0.276387,0.272576,0.273262,0.273284,0.26928,0.270009,0.270259,0.285277
DP 1102,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,9.122,0.03,0.0205,0.015,1.2,188774.81924412792,0.079743030672663973,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.93254,1.77024,1.61871,1.47998,1.32975,1.19226,1.06308,0.932728,0.804739,0.543326,0.676566,0.421042,0.297493,0.170616,0.023973,337.689,347.291,354.796,363.282,372.19,379.379,387.591,405.32,395.669,412.61,420.822,429.83,437.926,446.151,292.875,299.899,307.094,314.706,322.113,330.004,337.93,345.929,354.11,362.233,370.202,378.633,386.923,394.995,399.309,0.561257,0.584376,0.539221,0.516718,0.512398,0.504285,0.497328,0.488777,0.481906,0.481492,0.482453,0.471994,0.472732,0.473283,0.501038
DP 1103,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,13.184,0.03,0.0205,0.015,1.2,188774.81924412792,0.11525236969835581,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,3.82624,3.50419,3.19574,2.91666,2.61886,2.34756,2.09272,1.83674,1.58526,1.07165,1.33492,0.833438,0.591206,0.341925,0.0539201,328.708,335.824,341.001,347.052,353.458,358.705,364.392,377.05,370.115,382.049,387.648,394.303,399.934,405.762,291.631,296.485,301.509,306.806,311.932,317.453,322.969,328.566,334.258,339.935,345.475,351.404,357.188,362.839,365.936,0.810982,0.840589,0.773718,0.744022,0.736032,0.722489,0.712102,0.699084,0.688994,0.686915,0.689401,0.673231,0.673969,0.674999,0.714051
DP 1104,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,17.245,0.03,0.0205,0.015,1.2,188774.81924412792,0.1507529668877538,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,6.34357,5.79583,5.29952,4.83781,4.33581,3.88568,3.46126,3.03624,2.62339,1.77556,2.21155,1.38378,0.982063,0.570771,0.0968289,323.091,328.722,332.683,337.505,342.549,346.707,351.088,360.896,355.581,364.743,369.026,374.231,378.649,383.075,290.911,294.622,298.484,302.54,306.46,310.721,314.94,319.245,323.621,327.985,332.229,336.819,341.245,345.58,347.998,1.05902,1.09655,1.00832,0.969643,0.959357,0.938502,0.92525,0.907775,0.892666,0.889775,0.894539,0.873049,0.873102,0.875725,0.924591
DP 1105,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,21.306,0.03,0.0205,0.015,1.2,188774.81924412792,0.1862535640771518,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,9.50299,8.68182,7.92641,7.23388,6.47589,5.80324,5.16931,4.53585,3.91813,2.6508,3.30262,2.06992,1.47387,0.852696,0.150039,319.109,323.838,327.042,331.053,335.185,338.648,342.278,350.152,345.953,353.396,356.845,361.161,364.724,368.306,290.427,293.448,296.584,299.865,303.037,306.497,309.923,313.411,316.959,320.492,323.94,327.675,331.245,334.775,336.742,1.30236,1.35145,1.24685,1.19268,1.18176,1.15487,1.13783,1.11637,1.09715,1.09278,1.09943,1.07089,1.07237,1.07677,1.13458
DP 1106,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,25.367,0.03,0.0205,0.015,1.2,188774.81924412792,0.22175416126654979,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,13.3058,12.176,11.0816,10.0976,9.03959,8.10135,7.21811,6.33316,5.47277,3.70182,4.61099,2.89053,2.04914,1.19404,0.213809,316.073,320.176,322.895,326.315,329.815,332.783,335.912,342.481,339.014,345.299,348.222,352.053,354.876,357.868,290.076,292.618,295.258,298.014,300.68,303.591,306.482,309.419,312.405,315.373,318.277,321.429,324.446,327.403,329.057,1.54652,1.60583,1.48352,1.41391,1.40215,1.37026,1.3485,1.32347,1.29992,1.29531,1.30336,1.2724,1.2718,1.27642,1.34376
DP 1107,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,29.429,0.03,0.0205,0.015,1.2,188774.81924412792,0.2572635002922416,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,17.7207,16.2086,14.7308,13.4126,12.0091,10.7639,9.59351,8.41476,7.27784,4.92645,6.13334,3.8477,2.7384,1.58631,0.286331,313.65,317.268,319.672,322.617,325.688,328.285,331.062,336.719,333.733,339.268,341.74,344.897,347.501,350.115,289.805,291.98,294.269,296.645,298.954,301.471,303.971,306.51,309.093,311.648,314.171,316.892,319.499,322.057,323.483,1.79717,1.8605,1.71105,1.63596,1.6218,1.58376,1.55716,1.5296,1.49949,1.49624,1.50468,1.46537,1.46903,1.47436,1.55089
DP 1108,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,33.49,0.03,0.0205,0.015,1.2,188774.81924412792,0.29276409748163956,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,22.7322,20.7733,18.8976,17.2091,15.4017,13.8004,12.2998,10.7811,9.32511,6.31368,7.85647,4.92353,3.49905,2.02915,0.368422,311.696,314.924,317.054,319.653,322.39,324.708,327.211,332.264,329.548,334.489,336.652,339.419,341.721,343.989,289.583,291.491,293.498,295.59,297.631,299.846,302.052,304.287,306.566,308.822,311.048,313.442,315.73,317.986,319.227,2.04348,2.11548,1.93862,1.85826,1.84005,1.79632,1.7644,1.73428,1.69768,1.69479,1.70312,1.66248,1.66538,1.66974,1.75566
DP 1109,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,37.551,0.03,0.0205,0.015,1.2,188774.81924412792,0.32826469467103758,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,28.3812,25.9431,23.5861,21.4714,19.2111,17.2091,15.3393,13.4398,11.6252,7.87267,9.79413,6.13464,4.35599,2.52871,0.458113,310.068,312.989,314.89,317.232,319.702,321.8,324.083,328.53,326.142,330.526,332.549,335.028,337.082,339.138,289.396,291.102,292.893,294.761,296.585,298.564,300.539,302.537,304.574,306.59,308.581,310.722,312.764,314.771,315.888,2.28413,2.36978,2.17054,2.07734,2.0568,2.00818,1.97066,1.93792,1.89564,1.89072,1.90006,1.85685,1.8609,1.865,1.95869
DP 1110,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,41.612,0.03,0.0205,0.015,1.2,188774.81924412792,0.36376529186043555,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,34.6089,31.579,28.774,26.2105,23.4236,20.9726,18.6922,16.3648,14.1619,9.58412,11.9368,7.46489,5.29625,3.04844,0.555293,308.689,311.333,313.042,315.203,317.468,319.36,321.466,325.468,323.317,327.323,329.149,331.369,333.246,335.065,289.238,290.784,292.395,294.086,295.735,297.519,299.309,301.115,302.953,304.769,306.579,308.513,310.356,312.177,313.168,2.5227,2.62412,2.40394,2.29558,2.27402,2.21962,2.17609,2.14016,2.09067,2.08441,2.09816,2.05044,2.05641,2.06251,2.16212
DP 1111,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,45.673,0.03,0.0205,0.015,1.2,188774.81924412792,0.39926588904983351,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,41.4773,37.8933,34.4722,31.3851,28.0447,25.1204,22.3914,19.6056,16.9539,11.4784,14.2556,8.92912,6.33203,3.65169,0.66338,307.45,309.891,311.476,313.46,315.52,317.276,319.238,322.995,320.931,324.634,326.274,328.293,330.007,331.653,289.1,290.501,291.97,293.517,295.019,296.649,298.286,299.938,301.614,303.271,304.926,306.687,308.368,310.036,310.93,2.76667,2.87784,2.63331,2.51237,2.49004,2.43075,2.38097,2.34114,2.28834,2.28854,2.29374,2.24324,2.25105,2.25332,2.36446
DP 1112,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,49.735,0.03,0.0205,0.015,1.2,188774.81924412792,0.43477522807552538,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,48.9665,44.7473,40.6824,37.0188,33.0497,29.6007,26.3857,23.1036,19.9722,13.5341,16.8252,10.5248,7.46322,4.31935,0.777303,306.37,308.642,310.102,311.953,313.863,315.474,317.304,320.702,318.88,322.251,323.83,325.654,327.233,328.772,288.98,290.265,291.615,293.039,294.419,295.914,297.419,298.942,300.48,301.993,303.528,305.146,306.692,308.224,309.043,3.00561,3.13184,2.86774,2.72912,2.70957,2.64101,2.58672,2.54207,2.48705,2.48398,2.48834,2.43508,2.44456,2.44437,2.56753
DP 1113,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,53.796,0.03,0.0205,0.015,1.2,188774.81924412792,0.4702758252649234,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,56.999,52.0626,47.3572,43.105,38.4896,34.4724,30.7207,26.9001,23.2698,15.7722,19.6378,12.2563,8.68609,5.02014,0.89805,305.407,307.529,308.886,310.633,312.406,313.912,315.622,318.756,317.081,320.224,321.675,323.362,324.848,326.277,288.874,290.054,291.303,292.624,293.9,295.285,296.681,298.093,299.51,300.904,302.337,303.829,305.261,306.671,307.428,3.24968,3.3864,3.09663,2.94579,2.92358,2.85146,2.79269,2.74337,2.68265,2.67422,2.68548,2.62753,2.64012,2.64105,2.77126
DP 1114,1.2,-50,30,25.25,4.75,185.8,185.8,1138.6168798989891,20.5,45.1,3,78.115491421356367,14,69.057745710678176,47.8,45.1,2,78.115491421356367,13,15,2.1454132580905545E-05,11.25,0.032,57.857,0.03,0.0205,0.015,1.2,188774.81924412792,0.50577642245432131,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,65.597,59.9225,54.4937,49.5947,44.273,39.6479,35.3263,30.929,26.7578,18.1373,22.5787,14.0959,9.98634,5.74368,1.0189,304.549,306.551,307.81,309.471,311.132,312.528,314.132,317.089,315.499,318.444,319.78,321.357,322.751,324.067,288.78,289.869,291.031,292.262,293.449,294.739,296.04,297.353,298.67,299.962,301.305,302.69,304.024,305.339,306.03,3.49244,3.6408,3.32814,3.16293,3.13966,3.06202,2.99976,2.94537,2.87879,2.8708,2.88354,2.82067,2.83597,2.83811,2.97509
