# 
# 06/15/2021 17:48:16
# The parameters defined in the project are:
# ,P26 - K,P76 - Mesh Relevance,P125 - celda1.x,P126 - celda1.y,P127 - volumen.x,P128 - volumen.y,P129 - H,P130 - L,P131 - Diametro,P132 - celda1.offsety,P133 - celda1.ny,P134 - celda1.offsetx,P135 - celda1.nx,P136 - celda2.x,P137 - celda2.y,P138 - celda2.offsety,P139 - celda2.ny,P140 - celda2.offsetx,P141 - celda2.nx,P142 - e,P193 - Volumenpila,P194 - Current,P195 - Rint,P199 - Flujo,P200 - ex [m],P201 - diametro [m],P202 - ey [m],P203 - k,P278 - pgen [W m^-3],P279 - massflow [kg s^-1],P280 - t_viento [C],P204 - D01 [kg m^-3],P205 - D02 [kg m^-3],P206 - D03 [kg m^-3],P207 - D04 [kg m^-3],P208 - D05 [kg m^-3],P209 - D06 [kg m^-3],P210 - D07 [kg m^-3],P211 - D08 [kg m^-3],P212 - D09 [kg m^-3],P213 - D10 [kg m^-3],P214 - D11 [kg m^-3],P248 - TF01 [K],P249 - TF02 [K],P250 - TF03 [K],P251 - TF04 [K],P252 - TF05 [K],P253 - TF06 [K],P254 - TF07 [K],P255 - TF08 [K],P256 - TF09 [K],P257 - TF10 [K],P258 - TF11 [K],P281 - V01 [m s^-1],P282 - V02 [m s^-1],P283 - V03 [m s^-1],P284 - V04 [m s^-1],P285 - V05 [m s^-1],P286 - V06 [m s^-1],P287 - V07 [m s^-1],P288 - V08 [m s^-1],P289 - V09 [m s^-1],P290 - V10 [m s^-1],P291 - V11 [m s^-1],P296 - P01 [Pa],P297 - P02 [Pa],P298 - P03 [Pa],P299 - P04 [Pa],P300 - P05 [Pa],P301 - P06 [Pa],P302 - P07 [Pa],P303 - P08 [Pa],P304 - P09 [Pa],P305 - P10 [Pa],P306 - P11 [Pa],P311 - TC01 [K],P312 - TC02 [K],P313 - TC03 [K],P314 - TC04 [K],P315 - TC05 [K],P316 - TC06 [K],P317 - TC07 [K],P318 - TC08 [K],P319 - TC09 [K],P320 - TC10 [K]
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P26,P76,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P193,P194,P195,P199,P200,P201,P202,P203,P278,P279,P280,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P248,P249,P250,P251,P252,P253,P254,P255,P256,P257,P258,P281,P282,P283,P284,P285,P286,P287,P288,P289,P290,P291,P296,P297,P298,P299,P300,P301,P302,P303,P304,P305,P306,P311,P312,P313,P314,P315,P316,P317,P318,P319,P320
DP 1085,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,143.143,0.03,0.0205,0.015,0.6,188774.81924412792,1.2513326726131484,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.36,287.91,288.71,289.35,290.113,290.928,291.82,292.834,293.615,294.633,295.286,14.9826,12.5833,11.0068,10.2476,9.66208,9.23032,8.59076,8.1662,8.01224,8.07069,8.43188,499.273,429.583,364.898,306.212,250.731,201.091,158.978,119.698,80.1972,40.9744,-2.03984,294.581,295.674,296.788,297.868,299.02,300.329,301.353,302.515,303.718,304.485
DP 1086,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,147.204,0.03,0.0205,0.015,0.6,188774.81924412792,1.2868332698025464,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.347,287.881,288.658,289.279,290.019,290.811,291.677,292.661,293.418,294.408,295.046,15.3982,12.9284,11.3217,10.5416,9.94483,9.4961,8.83365,8.41246,8.24755,8.3002,8.66835,526.022,452.802,384.636,322.828,264.32,212.003,167.641,126.065,84.4487,43.1264,-2.24492,294.464,295.528,296.609,297.649,298.769,300.045,301.037,302.157,303.336,304.079
DP 1087,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,151.265,0.03,0.0205,0.015,0.6,188774.81924412792,1.3223338669919442,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.335,287.854,288.61,289.211,289.93,290.7,291.542,292.499,293.234,294.197,294.821,15.8181,13.2773,11.6355,10.8393,10.2246,9.76445,9.08147,8.64694,8.47876,8.52649,8.90359,553.251,476.466,404.906,339.767,278.254,223.157,176.419,132.671,88.7529,45.2702,-2.49101,294.35,295.383,296.433,297.438,298.527,299.773,300.737,301.82,302.972,303.691
DP 1088,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,155.327,0.03,0.0205,0.015,0.6,188774.81924412792,1.357843206017636,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.323,287.828,288.563,289.148,289.846,290.594,291.414,292.344,293.058,293.995,294.606,16.2396,13.621,11.9527,11.139,10.5103,10.0327,9.32873,8.88955,8.70922,8.75337,9.13957,580.949,500.786,425.523,356.978,292.266,234.329,185.236,139.212,93.1301,47.4967,-2.73663,294.236,295.244,296.266,297.24,298.299,299.518,300.454,301.501,302.637,303.33
DP 1089,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,159.388,0.03,0.0205,0.015,0.6,188774.81924412792,1.393343803207034,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.312,287.802,288.517,289.088,289.765,290.494,291.293,292.198,292.892,293.806,294.404,16.6594,13.9789,12.2774,11.4375,10.7958,10.3056,9.57424,9.12603,8.93812,8.97635,9.37705,609.493,525.591,446.634,374.692,306.694,245.878,194.344,145.97,97.5783,49.7642,-3.02894,294.122,295.106,296.103,297.051,298.079,299.275,300.189,301.201,302.315,302.988
DP 1090,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,163.449,0.03,0.0205,0.015,0.6,188774.81924412792,1.4288444003964322,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.301,287.778,288.475,289.031,289.69,290.399,291.178,292.06,292.734,293.624,294.21,17.0841,14.3289,12.5924,11.7341,11.0809,10.5775,9.82336,9.36424,9.16806,9.20661,9.61534,638.251,550.82,468.224,392.811,321.422,257.727,203.631,152.911,102.152,51.9836,-3.39987,294.014,294.981,295.948,296.874,297.872,299.044,299.938,300.917,302.005,302.657
DP 1091,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,167.51,0.03,0.0205,0.015,0.6,188774.81924412792,1.46434499758583,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.289,287.755,288.433,288.976,289.618,290.309,291.068,291.928,292.584,293.452,294.025,17.5192,14.6782,12.9102,12.0352,11.3642,10.8479,10.0742,9.60109,9.40066,9.43584,9.85258,667.041,576.381,489.896,410.955,336.304,269.668,213.023,159.961,106.774,54.2708,-3.70472,293.915,294.857,295.8,296.702,297.674,298.824,299.697,300.641,301.712,302.341
DP 1092,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,171.571,0.03,0.0205,0.015,0.6,188774.81924412792,1.4998455947752281,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.28,287.734,288.395,288.925,289.55,290.224,290.963,291.803,292.441,293.288,293.85,17.9415,15.0327,13.2258,12.3333,11.6425,11.1247,10.3226,9.83725,9.63027,9.65871,10.0878,696.969,602.496,512.202,429.623,351.657,281.824,222.621,167.119,111.457,56.6509,-4.05664,293.816,294.736,295.656,296.535,297.485,298.613,299.469,300.379,301.431,302.04
DP 1093,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,175.633,0.03,0.0205,0.015,0.6,188774.81924412792,1.53535493380092,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.27,287.713,288.358,288.876,289.485,290.142,290.864,291.684,292.306,293.133,293.684,18.368,15.3865,13.54,12.6267,11.924,11.3974,10.5728,10.0752,9.85741,9.88014,10.323,727.25,629.07,535.021,448.795,367.228,294.221,232.343,174.353,116.257,59.0955,-4.4377,293.72,294.62,295.517,296.375,297.307,298.415,299.251,300.133,301.167,301.755
DP 1094,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,179.694,0.03,0.0205,0.015,0.6,188774.81924412792,1.5708555309903178,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.262,287.691,288.322,288.829,289.422,290.064,290.768,291.568,292.176,292.983,293.523,18.7936,15.7464,13.8649,12.9212,12.2055,11.6706,10.8313,10.3132,10.0824,10.1157,10.5556,757.884,655.711,557.865,468.115,382.907,306.66,241.981,181.613,121.117,61.4366,-4.84774,293.627,294.507,295.379,296.219,297.134,298.22,299.038,299.899,300.911,301.475
DP 1095,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,183.755,0.03,0.0205,0.015,0.6,188774.81924412792,1.6063561281797158,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.254,287.671,288.288,288.784,289.364,289.99,290.677,291.458,292.052,292.841,293.371,19.2182,16.0905,14.1764,13.2222,12.4848,11.9467,11.0851,10.5534,10.3116,10.3476,10.7885,789.222,683.415,581.802,488.029,399.277,319.673,252.181,189.264,126.213,63.8915,-5.24153,293.54,294.402,295.247,296.072,296.97,298.036,298.839,299.677,300.667,301.212
DP 1096,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,187.816,0.03,0.0205,0.015,0.6,188774.81924412792,1.6418567253691139,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.246,287.653,288.256,288.742,289.309,289.92,290.592,291.355,291.935,292.706,293.228,19.6513,16.4526,14.4871,13.5052,12.7745,12.2105,11.3332,10.7891,10.543,10.5844,10.9857,820.099,710.503,604.977,507.647,414.578,331.624,261.728,196.248,130.608,65.6513,-5.39277,293.454,294.294,295.124,295.929,296.811,297.863,298.647,299.465,300.436,300.958
DP 1097,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,191.878,0.03,0.0205,0.015,0.6,188774.81924412792,1.6773660643948056,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.239,287.636,288.225,288.702,289.255,289.853,290.51,291.256,291.823,292.576,293.088,20.0845,16.8058,14.8076,13.8061,13.0573,12.4773,11.5794,11.0269,10.7736,10.8101,11.2227,852.46,739.1,629.207,527.906,431.107,344.91,272.139,203.968,135.643,68.1899,-5.75676,293.374,294.192,295.003,295.79,296.652,297.692,298.466,299.261,300.214,300.717
DP 1098,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,195.939,0.03,0.0205,0.015,0.6,188774.81924412792,1.7128666615842036,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.232,287.619,288.195,288.663,289.204,289.787,290.432,291.161,291.716,292.452,292.955,20.5114,17.1536,15.1267,14.1038,13.3412,12.7575,11.8279,11.2623,11.0066,11.0415,11.4592,885.36,768.217,654.109,548.773,448.061,358.193,282.796,211.994,140.831,70.7297,-6.2551,293.294,294.093,294.887,295.655,296.505,297.527,298.295,299.065,299.999,300.478
DP 1099,0.6,-50,30,25.25,4.75,148.9,148.9,613.11266488259184,20.5,32.800000000000004,3,56.811266488259179,10,58.405633244129589,41.650000000000006,32.800000000000004,2,56.811266488259179,9,15,2.1454132580905545E-05,11.25,0.032,200,0.03,0.0205,0.015,0.6,188774.81924412792,1.7483672587736014,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,287.225,287.602,288.166,288.624,289.154,289.724,290.357,291.07,291.613,292.334,292.827,20.9415,17.5107,15.4595,14.4096,13.6196,13.0291,12.0715,11.5008,11.2319,11.2654,11.6919,918.897,797.547,678.908,569.503,465.591,372.436,293.747,219.942,146.053,73.4367,-6.49475,293.22,293.997,294.768,295.523,296.358,297.37,298.132,298.877,299.794,300.263
DP 1100,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,1,0.03,0.0205,0.015,1.2,188774.81924412792,0.00874183629386801,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,324.853,386.027,450.905,517.606,583.757,650.539,716.054,781.227,844.692,907.482,948.985,0.0652613,0.0607135,0.059756,0.0587234,0.0583358,0.058082,0.0581203,0.0579921,0.0584148,0.0582538,0.0614245,0.0345667,0.0309235,0.0274491,0.0240681,0.020649,0.0172919,0.0139163,0.0105663,0.00714081,0.00374916,4.27082E-05,448.723,519.761,587.664,654.797,722.147,789.121,855.536,920.249,984.329,1047.06
DP 1101,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,5.061,0.03,0.0205,0.015,1.2,188774.81924412792,0.044242433483265987,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,295.973,308.736,321.75,335.485,349.282,363.485,377.605,392.31,406.484,421.015,430.232,0.32488,0.30779,0.29543,0.284111,0.282416,0.27732,0.276308,0.268651,0.270178,0.269696,0.286243,0.493873,0.437684,0.386807,0.338494,0.287873,0.240971,0.194189,0.150863,0.104898,0.058777,0.00712757,356.815,372.101,387.296,400.272,416.112,431.045,446.244,460.105,474.845,488.198
DP 1102,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,9.122,0.03,0.0205,0.015,1.2,188774.81924412792,0.079743030672663973,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,292.913,300.027,307.247,314.859,322.575,330.518,338.454,346.756,354.717,363.015,368.252,0.579629,0.55294,0.530179,0.505997,0.50481,0.493943,0.491785,0.474542,0.476242,0.475545,0.504928,1.43163,1.26484,1.11503,0.976433,0.829671,0.691426,0.557589,0.43644,0.305872,0.174081,0.0263283,338.319,347.302,356.314,363.309,372.738,381.497,390.02,397.956,406.306,413.764
DP 1103,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,13.184,0.03,0.0205,0.015,1.2,188774.81924412792,0.11525236969835581,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,291.667,296.602,301.627,306.887,312.238,317.766,323.287,329.091,334.637,340.483,344.128,0.834153,0.796968,0.763617,0.728609,0.729799,0.709163,0.705217,0.67903,0.680068,0.679265,0.721229,2.84907,2.51327,2.21276,1.93456,1.63111,1.36614,1.1033,0.86599,0.609634,0.349505,0.058634,329.163,335.749,342.293,347.092,353.876,360.174,366.15,371.753,377.636,382.903
DP 1104,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,17.245,0.03,0.0205,0.015,1.2,188774.81924412792,0.1507529668877538,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,290.943,294.713,298.568,302.556,306.668,310.936,315.169,319.646,323.896,328.403,331.21,1.08792,1.04131,0.996475,0.952618,0.948753,0.921894,0.91673,0.88142,0.882439,0.881523,0.935102,4.73977,4.17803,3.67767,3.21061,2.71021,2.26511,1.83116,1.44001,1.01568,0.584952,0.104808,323.457,328.646,333.836,337.582,342.724,347.915,352.508,356.82,361.417,365.466
DP 1105,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,21.306,0.03,0.0205,0.015,1.2,188774.81924412792,0.1862535640771518,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,290.457,293.504,296.63,299.835,303.176,306.655,310.089,313.719,317.159,320.828,323.106,1.34128,1.2854,1.2287,1.178,1.16843,1.1336,1.12681,1.08418,1.08598,1.08371,1.14851,7.10453,6.25655,5.50572,4.79755,4.05056,3.38414,2.73638,2.15182,1.51768,0.876704,0.161565,319.377,323.696,328.063,331.001,335.229,339.699,343.42,346.923,350.738,353.94
DP 1106,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,25.367,0.03,0.0205,0.015,1.2,188774.81924412792,0.22175416126654979,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,290.105,292.657,295.285,297.969,300.786,303.721,306.614,309.669,312.552,315.648,317.564,1.59468,1.5291,1.45975,1.40189,1.38656,1.34406,1.33489,1.28512,1.28917,1.28531,1.3606,9.94099,8.74373,7.69222,6.69364,5.64922,4.72815,3.82519,3.00804,2.11967,1.22601,0.228623,316.252,319.991,323.779,326.178,329.758,333.698,336.856,339.81,343.092,345.684
DP 1107,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,29.429,0.03,0.0205,0.015,1.2,188774.81924412792,0.2572635002922416,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.834,292.023,294.293,296.602,299.038,301.582,304.086,306.722,309.207,311.887,313.542,1.84806,1.77236,1.69,1.62434,1.60206,1.55264,1.5407,1.48495,1.49004,1.48425,1.57097,13.2546,11.6454,10.2413,8.90306,7.51631,6.29545,5.09145,3.99979,2.81621,1.63113,0.305607,313.75,317.081,320.441,322.501,325.586,329.105,331.861,334.421,337.301,339.479
DP 1108,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,33.49,0.03,0.0205,0.015,1.2,188774.81924412792,0.29276409748163956,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.611,291.528,293.525,295.552,297.701,299.947,302.156,304.474,306.664,309.024,310.482,2.10132,2.01361,1.91909,1.84547,1.8142,1.75996,1.74507,1.68411,1.69006,1.68246,1.7797,17.0285,14.9565,13.1475,11.4211,9.65125,8.07998,6.5332,5.12843,3.60753,2.09018,0.392045,311.677,314.722,317.737,319.542,322.256,325.458,327.89,330.174,332.724,334.602
DP 1109,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,37.551,0.03,0.0205,0.015,1.2,188774.81924412792,0.32826469467103758,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.425,291.126,292.911,294.717,296.645,298.652,300.629,302.702,304.658,306.767,308.069,2.35405,2.25482,2.14761,2.06669,2.02324,1.96656,1.94856,1.88183,1.88826,1.87989,1.98705,21.2776,18.6865,16.4225,14.2525,12.0616,10.0898,8.1538,6.39365,4.49661,2.60349,0.488468,309.959,312.77,315.493,317.088,319.508,322.482,324.66,326.691,329.007,330.654
DP 1110,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,41.612,0.03,0.0205,0.015,1.2,188774.81924412792,0.36376529186043555,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.266,290.795,292.407,294.038,295.788,297.603,299.391,301.264,303.031,304.934,306.112,2.60647,2.4956,2.37615,2.28696,2.23321,2.17375,2.15003,2.07818,2.08743,2.07593,2.19402,25.9893,22.8243,20.0536,17.3928,14.7383,12.3103,9.95109,7.79544,5.47547,3.17067,0.593163,308.538,311.124,313.605,315.025,317.245,320.011,321.978,323.806,325.907,327.374
DP 1111,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,45.673,0.03,0.0205,0.015,1.2,188774.81924412792,0.39926588904983351,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.129,290.516,291.986,293.471,295.075,296.733,298.362,300.071,301.683,303.418,304.49,2.85872,2.73534,2.60393,2.50715,2.44626,2.38074,2.35197,2.27453,2.28678,2.27149,2.40055,31.1586,27.3686,24.0407,20.8405,17.6793,14.7382,11.9191,9.32697,6.54294,3.78948,0.704765,307.291,309.701,311.978,313.265,315.357,317.898,319.688,321.364,323.289,324.601
DP 1112,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,49.735,0.03,0.0205,0.015,1.2,188774.81924412792,0.43477522807552538,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,289.009,290.275,291.625,292.988,294.465,295.991,297.489,299.062,300.54,302.138,303.123,3.11099,2.97553,2.83168,2.72837,2.65778,2.5872,2.55499,2.47158,2.48633,2.46786,2.60678,36.7791,32.3094,28.3741,24.5822,20.8651,17.3869,14.0602,10.9988,7.70668,4.46225,0.828119,306.185,308.464,310.559,311.761,313.692,316.074,317.714,319.262,321.039,322.238
DP 1113,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,53.796,0.03,0.0205,0.015,1.2,188774.81924412792,0.4702758252649234,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.902,290.064,291.312,292.572,293.941,295.358,296.742,298.196,299.566,301.043,301.953,3.36328,3.2162,3.05854,2.94838,2.87024,2.79433,2.75832,2.66943,2.68514,2.6643,2.81348,42.8435,37.6359,33.053,28.6234,24.3019,20.2372,16.359,12.7905,8.95692,5.18296,0.955633,305.218,307.373,309.331,310.452,312.23,314.492,315.999,317.436,319.08,320.177
DP 1114,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,57.857,0.03,0.0205,0.015,1.2,188774.81924412792,0.50577642245432131,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.807,289.874,291.037,292.208,293.486,294.805,296.092,297.443,298.716,300.09,300.937,3.61581,3.45915,3.28829,3.17014,3.08589,3.00209,2.96119,2.86743,2.88575,2.8626,3.02062,49.3312,43.3212,38.0494,32.9384,27.9519,23.2934,18.8311,14.7117,10.2927,5.9527,1.08933,304.335,306.383,308.224,309.265,310.934,313.072,314.475,315.824,317.361,318.362
DP 1115,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,61.918,0.03,0.0205,0.015,1.2,188774.81924412792,0.54127701964371933,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.721,289.705,290.792,291.887,293.083,294.321,295.522,296.782,297.972,299.257,300.048,3.86827,3.70163,3.51944,3.39278,3.30003,3.20834,3.16533,3.06861,3.08659,3.06043,3.22806,56.243899999999996,49.3808,43.368,37.5433,31.8645,26.5455,21.4542,16.7426,11.7136,6.76623,1.22649,303.552,305.503,307.232,308.215,309.774,311.804,313.114,314.372,315.828,316.742
DP 1116,1.2,-50,30,25.25,4.75,185.8,185.8,826.15491421356364,20.5,45.1,3,78.115491421356367,10,69.057745710678176,47.8,45.1,2,78.115491421356367,9,15,2.1454132580905545E-05,11.25,0.032,65.98,0.03,0.0205,0.015,1.2,188774.81924412792,0.57678635866941119,13.75,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,1.225,288.641,289.553,290.573,291.603,292.727,293.891,295.016,296.198,297.314,298.521,299.263,4.12102,3.94501,3.74996,3.61608,3.51424,3.41599,3.37052,3.27005,3.28729,3.25886,3.43673,63.5661,55.792,49.002,42.4145,36.0122,29.9912,24.2329,18.8995,13.2194,7.62499,1.36793,302.837,304.697,306.336,307.26,308.723,310.666,311.897,313.066,314.447,315.292
